Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P, worstReal, worstBinaer1P, worstBinaer2P
0,74.825527295538,74.825527295538,74.825527295538,161.67987416962092,151.65125996789854,151.65125996789854
1,37.8401657213249,65.1528119783298,74.825527295538,91.58349992494348,126.03681180440216,133.07462799620848
2,28.38144886886073,61.84437478777203,74.825527295538,55.68078208265364,101.23334293637757,120.62196691478813
3,28.38144886886073,61.719651116121724,74.825527295538,43.04221485284293,78.9508488812088,107.70065636246072
4,26.120205569653304,46.96274950126112,74.4168195033122,35.89439794812271,66.75609370209523,102.4520588975132
5,25.433654883604603,46.96274950126112,64.50159255454594,29.23191842277433,64.9309923230293,81.10409446019055
6,25.366235256460417,24.6539250937792,64.50159255454594,26.38193641960764,61.719651116121724,79.87663612127344
7,25.22550664441487,24.6539250937792,63.767820516177714,25.692058121469017,53.378246543690246,76.76785695028798
8,25.22550664441487,24.6539250937792,57.508460455451534,25.378363150894195,48.74944222797987,76.03129241771862
9,25.22550664441487,24.6539250937792,57.508460455451534,25.2955499332717,46.96274950126112,74.825527295538
10,25.22550664441487,24.6539250937792,46.808459991670475,25.25371302989392,46.09328822554339,71.02591308534002
11,25.164933094462764,24.6539250937792,46.808459991670475,25.24281795561414,44.554053099800875,64.50159255454594
12,25.164933094462764,24.6539250937792,46.808459991670475,25.23314084870698,39.19698574232458,62.06932023787296
13,25.101274700366403,24.6539250937792,46.808459991670475,25.228885542954295,37.87609460855481,61.50084134058326
14,25.101274700366403,24.6539250937792,46.808459991670475,25.193925917232505,36.93155431850821,61.49854727002845
15,25.041795179527487,24.6539250937792,45.45730569458493,25.173526744998473,35.804656423905755,60.52189800300764
16,24.995748724857332,24.6539250937792,45.45730569458493,25.152568339975105,35.224061512055655,54.53534967778316
17,24.995748724857332,24.6539250937792,45.45730569458493,25.101274700366403,31.877093790568313,52.98948015674535
18,24.995748724857332,24.6539250937792,36.947947388829775,25.05626393389744,28.627478531771274,50.55148840312932
19,24.897326516055944,23.511774859924806,36.947947388829775,25.030088022534816,27.31012482651292,47.630613280554485
20,24.897326516055944,22.831190476574577,36.947947388829775,25.01865865005903,25.311228600628603,46.808459991670475
21,24.897326516055944,22.831190476574577,36.947947388829775,24.998086755691116,25.2071289887568,46.60649316841798
22,24.840446018689306,22.831190476574577,36.947947388829775,24.96518635468233,24.91933663964501,45.880835484530586
23,24.840446018689306,22.200493194625338,36.947947388829775,24.951089276367394,24.814898946775312,45.60765921111507
24,24.840446018689306,19.474161724412937,36.947947388829775,24.907838715775117,23.812546085906803,45.271745145460805
25,24.683600290368847,19.474161724412937,36.947947388829775,24.883182716114234,23.511774859924806,44.78741602277278
26,24.61297909826862,18.0794301819611,36.947947388829775,24.8580655631189,22.831190476574577,44.18020086367524
27,24.61297909826862,17.783113265487042,36.947947388829775,24.80573691655632,21.442940458466108,42.72795857559813
28,24.50664181685687,17.783113265487042,36.947947388829775,24.742983096420435,20.663917026881062,42.70727462209789
29,24.50664181685687,17.783113265487042,36.947947388829775,24.690705263190804,19.656606476173202,42.633840034543915
30,24.50664181685687,17.783113265487042,36.947947388829775,24.62730418721627,19.656606476173202,42.633840034543915
31,24.50664181685687,17.673089966531446,31.032066433382514,24.576420493421736,19.551621027088597,42.45812518466813
32,24.477766397987505,17.673089966531446,29.19709208441178,24.557863821812187,19.530995123536165,40.70594551484975
33,24.45823723570275,17.673089966531446,23.17910400625769,24.532190405563558,19.158433715647735,37.73751184322776
