Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P, worstReal, worstBinaer1P, worstBinaer2P
0,40.70739729411535,40.70739729411535,40.6439000914791,187.63854712164016,169.77134029872147,159.80128793032299
1,18.053999086471634,36.431164882501555,31.685980913203295,96.10828146033593,127.33533104309538,127.60100962854987
2,11.698163473119118,29.475495428644358,26.30603733213287,44.18064146794396,88.04934976121365,92.33167328489661
3,9.007222619666319,23.26800318472833,20.661403112544594,23.1124807986103,62.70020041189729,67.93682809037485
4,8.046596498069102,17.837354587081116,16.057808015389558,14.75662991225178,47.48402341613249,51.008895491771746
5,7.623344173440664,14.05881407580956,12.635902661831878,11.31474847293639,35.47401320522154,39.66097533139782
6,7.435103877051703,10.570089148479951,10.27178503268318,9.500037909452818,27.83010854672414,31.14514521879247
7,7.295778715415403,7.920094401813932,8.175517983399176,8.574313256347004,21.69528526378972,23.956041384496267
8,7.187961951654351,6.585966052660585,6.528435891839779,8.0714255216495,16.683033197589044,18.50375737596586
9,7.087365881425834,5.341343445202669,5.067517310461119,7.808032938655494,12.992010268161586,14.82610654059516
10,7.017140636149352,4.169290300335546,3.965671199590478,7.642040762475651,10.246352564094472,12.070556746796592
11,6.956887992282724,3.365785438083391,3.4157689396390145,7.533775512021143,8.204097125986147,9.911301568951439
12,6.8933705258430935,2.7698169213859085,2.853787225618865,7.450778784985387,6.707940539966318,8.263525583589306
13,6.8520830368605985,2.2025582205016114,2.4657874649917666,7.390177984625451,5.443333491414979,6.621619092990517
14,6.795092046199121,1.9165173904745516,2.107473266626636,7.332957888762743,4.288473144798519,5.6154103836166644
15,6.737981626889506,1.71998165498126,1.6925932226602014,7.276693625254191,3.619497037293645,4.712229027653367
16,6.69892437499577,1.348395496739994,1.4150071616285975,7.207786641924147,3.052065579589485,4.017344486486733
17,6.670981949740899,1.0699029908449946,1.1536132550704012,7.131993198612208,2.546226659562266,3.3889967826827476
18,6.622012039209738,0.9348223640023308,1.0637282376751307,7.058696886186149,2.2595255079199554,2.9467888324584663
19,6.604788329299313,0.7952152928454802,0.9457112309011835,6.983903735735342,1.9436619300504654,2.5701170842653682
20,6.5797480913081685,0.6939369293553805,0.8312549362676446,6.91768320943064,1.689255543914023,2.2093191361038076
21,6.5567765265267255,0.622336638099454,0.7501265336499183,6.862383743455532,1.4650603737258807,1.9384108243703653
22,6.541493901992954,0.5578775763786185,0.6685029177797887,6.814473991062516,1.278767608651838,1.6669677650326644
23,6.525697806068052,0.501999308336605,0.5805562306307214,6.774207061154755,1.1479338592410326,1.497583451275122
24,6.513667959566094,0.450246302542676,0.5352436988108807,6.7374657253889545,1.0445075131838295,1.397406221719983
25,6.5047725063829,0.404121096336054,0.470835502145278,6.700447948473656,0.9566004834509353,1.2870025815021071
26,6.493973596075308,0.36009775652814224,0.41692945253837066,6.6759590613319,0.885974597120029,1.1969127827495885
27,6.482288660863801,0.3142491358054183,0.3663428130530195,6.650832697793061,0.8123446976828765,1.1034763556020182
28,6.470638795792533,0.28567292943487105,0.3399112825161529,6.628714832442736,0.7545335883120036,1.0101062577064095
29,6.461283250433355,0.26256909671951356,0.2979897070322053,6.608589547395147,0.6998271394777479,0.9478396281289554
30,6.450256935282067,0.24241760205396568,0.26988237777258317,6.590026370801568,0.6485459423960594,0.8825832309875323
31,6.4412419713465745,0.22120355978854234,0.2448678234091494,6.576058801511639,0.60014061855795,0.8324902172699313
