Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P, worstReal, worstBinaer1P, worstBinaer2P
0,80.18671962500014,80.18671962500014,80.18671962500014,153.44497787478548,151.2570213747944,150.68560169220774
1,42.92637571874537,78.27090287500016,79.88447740017713,88.26183209375098,110.59463261741944,129.62346343675273
2,31.95882960938055,75.78631616460174,79.58268183859983,52.60077117967123,98.61244988325323,122.45650934430314
3,28.121053878906697,72.6333614530747,79.3901866828381,38.08949876561657,90.59475868444069,118.14695268771446
4,26.78953699223714,69.9479072715557,79.21469929826425,31.89636833107251,85.10144019056165,113.38634105710142
5,26.278593524208727,67.00938726452723,77.88444754587204,28.763616665520008,80.53430793867982,110.3396699609842
6,26.128529499632663,64.22078493621981,77.14238186747566,27.325856161629613,76.69590671186889,106.68863218853963
7,26.05375501844247,61.86412342287913,76.045782948523,26.694001661385013,73.39585597791792,103.81114294238759
8,26.020252969782828,58.871692114907844,75.22303336179458,26.366618316513332,70.20046683237416,100.49938904753625
9,26.004734395768395,56.64227013234748,74.06996307581795,26.199498093196386,67.67531244452901,97.91220507286764
10,25.993176548324882,54.350533943579784,72.91574861991467,26.11404440361548,65.13058399057721,95.15094593284961
11,25.980705150330312,52.29045836354797,70.88067183746695,26.065014634348326,62.467653362676685,92.37058053102274
12,25.971743680535397,50.71057887821234,70.0416537414041,26.03066427941146,60.24621171081873,89.69361835251941
13,25.96451400251039,48.68878824490047,69.28751452007782,26.011499406350158,57.99994136738565,87.41534465277444
14,25.955218224146414,47.148360254900496,67.85559224406926,25.996671241399525,55.899170818136284,85.28046882031276
15,25.945780160136106,45.287403874112314,67.32662566998087,25.985294024963807,53.82726220920339,83.08012339557114
16,25.93715967058901,43.78073989902875,65.49260797716997,25.975072975964512,51.968745352272855,80.77527794550286
17,25.929935474868866,42.49305743964111,64.62545340647198,25.96678480260484,50.16282096694894,78.67431625596073
18,25.9198232222299,41.50810265147927,63.640782542226916,25.95844901827828,48.48453869401623,76.71601595552494
19,25.911638106684098,40.47373151206959,62.362951513742836,25.950547123507082,47.02035183314069,75.16265818374617
20,25.90070269878046,39.41515019616499,61.385336608438394,25.94152023551609,45.861443773688755,73.52274963121492
21,25.89310858645726,38.49934685138889,59.82050954100474,25.932029803026147,44.6964457406784,71.53066803552137
22,25.880336708584764,37.52413777281162,58.811161786704325,25.923852893509007,43.46537551799748,69.94099858307673
23,25.873800488074433,36.38502457917772,57.805955829756904,25.914522907342963,42.30533671514387,68.44956532485979
24,25.86886008083798,35.59304250229228,56.93458398358902,25.90539168924197,41.18419785947158,67.00404802637898
25,25.862744162561043,34.81228134068971,55.837515415519654,25.896312278994092,40.07956238210771,65.62068372699179
26,25.85325739977562,34.11610683425929,55.13802040554217,25.88814069121666,39.168842119148366,64.25462941004682
27,25.842171900506596,33.494920874894994,53.915024663501015,25.880395811541845,38.22744320701957,62.697934308119436
28,25.834687004009325,32.73533439197106,52.81146373981315,25.873981973256047,37.28667131298845,61.21112821678815
29,25.825232996157762,32.21185249283307,51.70358907927437,25.865337755625692,36.48490748642997,59.856969240178316
30,25.81573825610805,31.62186965924405,51.12725816225013,25.85698400119535,35.7480999307854,58.62115884358799
31,25.809507324991674,31.081503160436487,50.5841531501819,25.84854393631875,35.0311327486081,57.5299783550896
32,25.804042901611528,30.520218694045102,49.78426092743802,25.83971718271381,34.32817552222869,56.29201712157159
33,25.795789742960473,30.047843713032798,48.969779409155834,25.830946803547366,33.705775596192204,55.27650146011823
34,25.78802074075979,29.517924566777896,48.547244623383534,25.823629303338304,32.98686968880096,54.191924289401975
35,25.780403555245897,28.946514414175194,47.76222826765105,25.815764992598,32.39787777504533,53.2698302235397
36,25.769290785152116,28.30454800577274,47.34393068691741,25.807709149546916,31.711255125051174,52.33527952900659
37,25.760216730939014,27.789927291900398,46.61068066860874,25.799942604720385,31.172154965876235,51.57741064648704
38,25.75252792365588,27.50307153109263,46.14578776318149,25.79298588292098,30.609259663034454,50.82681769547396
39,25.74571299564272,27.184311346521962,45.458166820606955,25.78446141294965,30.107673333821428,50.01274666743939
40,25.73630567759277,26.808928026585406,44.959487926272374,25.775162452582336,29.698669114284318,49.17307554963779
41,25.725903829265803,26.395914548178776,44.293375573171126,25.765879166343964,29.17193624513524,48.26546645417277
42,25.71965161555902,26.12819773650988,43.710470521888254,25.757226127436617,28.692758711155484,47.42412378346549
43,25.710313109370418,25.87469246086326,43.10124583012648,25.74906518874791,28.243553136954787,46.63355569841342
44,25.699817927693207,25.413335117229853,42.55643357048024,25.74029448326665,27.838724083565403,46.021697088534935
45,25.689614267832482,25.130217911887758,42.038242531389784,25.73136937448713,27.414446601017488,45.252337722452786
46,25.686163144239313,24.96950732508752,41.41622326867268,25.722342967558163,27.06981307560876,44.56808621014207
