Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P, worstReal, worstBinaer1P, worstBinaer2P
0,81.48729325000015,81.48729325000015,81.48729325000015,153.87542787489443,151.7474256248954,151.6146713285076
1,43.261759468745396,79.5626347499832,81.33803660336156,89.23245750001098,112.35572112102284,136.68291989748937
2,31.440064695294073,76.32299155890928,80.9453690256175,54.20107911718592,101.2459467198245,129.598094808396
3,27.77206346490666,72.9732810790644,80.33188444265683,39.349950642578385,93.4380896999103,125.06365501725588
4,26.21759446484288,69.89415347358462,79.69659556203511,32.157074964358415,87.91438658948132,121.28346355564874
5,25.74928473646706,66.59428592544218,78.46249060439158,28.766847322269363,83.061718250637,117.72680080748998
6,25.559737006428875,63.53052764126303,77.6002211775711,27.167805970520803,79.09487342403321,115.44617410751535
7,25.468936443380493,60.83716744045685,76.61016620620713,26.348951054713233,75.76787025271511,112.89987944895881
8,25.428763815300485,58.28042506811239,75.40438529402073,25.947419133916142,72.70998898830555,110.49455207292922
9,25.40747925718597,55.47876173282232,74.09706122379431,25.7393894688769,69.74123690574542,107.8006951983166
10,25.394350321468654,52.850907139346255,72.77299324537465,25.62078626424211,67.28761389452697,105.23731999882085
11,25.385708517829336,51.35033353441503,71.00105007346043,25.54411840117733,64.6875372112508,102.86586126637432
12,25.376382364376035,49.266993257327904,69.91467509842657,25.49333370531658,62.17233102942243,101.06749715263042
13,25.36461522127224,47.16920809560355,68.10301507884893,25.45937664677321,59.964387228887645,98.94015246434817
14,25.35619961045783,45.08499236397512,67.11114849237279,25.43478220538983,57.79818151901719,97.1467548027616
15,25.345116626754518,43.70408934786962,65.95677851597557,25.416408979950884,55.94154556889283,95.27234852413767
16,25.335057784927614,41.69994836571299,65.21435838119956,25.401342046267267,54.03310486631114,93.24551944927232
17,25.325376123613974,40.44089648891144,64.38689416462945,25.3892526984894,52.350984582296604,91.63729751818764
18,25.31547698430441,38.99385998456975,63.33701429693749,25.377574786570012,50.64910790612112,89.74402875191696
