Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P, worstReal, worstBinaer1P, worstBinaer2P
0,90.4615625,90.4615625,90.4615625,182.02114999999995,179.65984999999995,174.03198836822506
1,48.40829062499954,90.4615625,90.4615625,106.26076250000045,112.04082499999912,126.95344999996962
2,35.99788203132197,84.36865000024703,90.4615625,51.22278750000001,107.23337499999997,126.95344999996962
3,31.765325390625,84.36865000024703,90.4615625,40.49436015624951,101.13801250000003,126.43072675781248
4,31.765325390625,81.70528405838012,90.4615625,35.04081757812501,94.63883203124892,126.43072675781248
5,30.08773583984381,73.6527375,90.4615625,32.28443115234376,91.16489999999996,126.43072675781248
6,30.08773583984381,73.19727500000018,90.4615625,31.510952441406246,90.00647486572267,124.876225
7,30.08773583984381,73.19727500000018,90.4615625,30.86809072265597,81.70994999993219,108.93724293213378
8,30.08773583984381,68.51446236572262,75.82320355301019,30.52379865932464,74.32072499999998,106.91428888702379
9,30.07207470550536,65.0505983345033,75.82320355301019,30.36081264781952,72.97194361572265,103.85049537658665
10,30.07207470550536,62.869933954620386,75.82320355301019,30.242194310474396,70.30261815033109,101.33031693191512
11,30.06978381619383,62.869933954620386,75.82320355301019,30.11348576242622,68.51446236572262,98.82967231445357
12,30.06489268714191,62.869933954620386,73.92149080276188,30.08160869055987,66.85902105712817,93.1170782501222
13,30.041451685130593,59.66157375793462,62.548557025162,30.072145773700893,64.81301531066903,88.74276978149415
14,30.041451685130593,54.55878071516671,62.548557025162,30.067718595208973,63.03688673095709,84.42175569458007
15,30.041451685130593,54.55878071516671,62.548557025162,30.06547389805627,62.85203522997792,84.28615419082618
16,30.028991536360188,53.441859305382,59.22156487197882,30.058971593192048,61.196763195702694,80.60590446475007
17,30.028991536360188,50.92002966914466,59.22156487197882,30.052444342817232,58.366611759184394,78.79423106689455
18,29.963154696545118,49.55346458110795,55.73500232544037,30.04041757968239,56.20927767281855,73.92149080276188
19,29.963154696545118,45.555480558016825,55.73500232544037,30.038020920731263,54.118707220458106,71.88291025466918
20,29.963154696545118,45.555480558016825,55.73500232544037,30.035317767258608,51.384546192167896,67.64800712585443
21,29.963154696545118,44.86884865875036,55.73500232544037,30.01901622720281,47.924164416856925,63.0072572571272
22,29.963154696545118,42.80659553823603,55.73500232544037,30.0065843542555,46.99096093170983,62.9142109315274
23,29.963154696545118,40.286561746990955,48.3345464881898,29.998629235233253,46.15860916187427,61.3068177680969
24,29.95986739606341,39.47152930012896,43.697053671264634,29.98322198733206,44.59332968139819,57.97276017456288
25,29.89020546846597,39.47152930012896,43.697053671264634,29.973675793012593,42.80659553823603,54.70080137100231
26,29.89020546846597,36.901416107779156,43.697053671264634,29.966405854029304,40.96500488664526,52.40258266448973
27,29.89020546846597,36.901416107779156,42.303015628814435,29.945267647579875,40.25144579467323,49.99689918594361
28,29.89020546846597,36.72629103469844,42.303015628814435,29.927717668052775,39.47152930012896,48.51888146133432
29,29.89020546846597,36.607899195098625,42.303015628814435,29.922867298951182,39.03538050918606,48.02662028884888
30,29.89020546846597,36.607899195098625,41.59433177185058,29.915536096027907,38.34865019912714,45.959540194703244
31,29.89020546846597,34.189003659193666,40.42867208633435,29.908861994836638,36.901416107779156,43.21648430252065
32,29.89020546846597,34.189003659193666,39.619604953002906,29.905789079931328,36.607899195098625,42.3267589881897
33,29.89020546846597,33.560932846831925,39.619604953002906,29.902631142454705,35.47322630691529,42.28583790664638
34,29.819724684427023,32.65727557144161,39.003228646850545,29.900299432601063,35.177378671264634,41.24609187469488
35,29.819724684427023,30.490009896846814,39.003228646850545,29.897864792785743,34.17929786758426,40.2298833587648
36,29.819724684427023,30.48810989684982,39.003228646850545,29.88750987848424,33.32250784608657,39.62419739685029
37,29.792459554889316,29.495797396852737,38.405505795287944,29.876694148949205,32.138135934448194,39.601385812378055
38,29.792459554889316,26.768145077514117,38.405505795287944,29.865144132382156,31.443359434508185,39.036595883178514
39,29.792459554889316,26.768145077514117,38.405505795287944,29.847850759219874,30.252356774901262,39.003228646850545
40,29.788878999166407,26.768145077514117,37.44782995300134,29.828450418863913,29.815844100951633,38.86724507751498
41,29.78762439794563,26.768145077514117,37.43144889831403,29.813487880198647,29.221895578003007,38.686423007202364
42,29.78762439794563,26.76076050720167,36.57319427184922,29.79974292803158,28.751236288448904,38.44765495300287
43,29.78762439794563,26.71738547058049,36.50913859557809,29.79483782083297,28.118461984253614,37.959031774902535
44,29.78762439794563,26.181290109252366,35.338338595581256,29.79200146217201,27.690908859253142,37.43105500182963
45,29.787620782291928,26.181290109252366,35.12871457214169,29.789503628057773,27.447262179565048,36.50913859557809
46,29.787620782291928,25.279394271851487,34.46006081237812,29.788801032965267,26.71738547058049,36.33863177185122
47,29.78746486105276,25.008738595580162,34.46006081237812,29.788134804572177,26.488436984253596,35.338338595581256
48,29.709151037685636,25.008738595580162,34.46006081237812,29.78767379570742,26.181290109252366,35.32113859558123
49,29.709151037685636,24.432410812376446,34.46006081237812,29.787558626387778,25.81787565612798,35.13104875183052
50,29.709151037685636,23.59741228942867,34.150436251830826,29.78746486105276,25.279394271851487,34.68527565612778
51,29.709151037685636,23.59741228942867,34.150436251830826,29.760943407725065,25.008738595580162,34.4773817718508
52,29.709151037685636,23.59741228942867,34.150436251830826,29.75089908734705,24.934212289428785,34.37445007019029
53,29.661057351143455,23.577078109741116,34.15039367370583,29.747986420768775,24.610178109741266,34.173478109741005
54,29.654294651050616,23.577078109741116,34.15039367370583,29.728531791863464,24.420548751832076,34.160511056518516
55,29.654294651050616,22.94425617370614,33.93177277526881,29.71507075240564,23.80530363464358,34.156557736205855
56,29.654294651050616,22.94425617370614,33.93177277526881,29.69109697613729,23.795253890991322,34.153848556518504
57,29.654294651050616,22.941098751831344,33.93177277526881,29.677643294736715,23.795186251831183,34.15046144714333
58,29.553024975373415,22.941098751831344,33.93177277526881,29.668269617700414,23.577156234741114,34.150436251830826
59,29.553024975373415,22.941098751831344,33.931767892456314,29.661057351143455,23.576853890991107,34.15038625183082
60,29.553024975373415,22.941098751831344,33.926767892459246,29.65685615721064,23.576843673705934,33.93637414245609
61,29.553024975373415,22.415417892456162,33.926767892459246,29.620288388633156,23.576772775268427,33.9319803924563
62,29.553024975373415,22.415417892456162,33.926588204959366,29.604343401499218,23.576588204955925,33.931967892456306
63,29.553024975373415,22.19096867370594,33.92418039245953,29.589677611356915,23.576568087768422,33.93178820495631
64,29.553024975373415,22.187767892455643,33.92406789245967,29.578294428546826,22.94425617370614,33.93176980896022
65,29.553024975373415,22.185767892454496,33.92388742370981,29.57202780366579,22.941055697632127,33.931767416382094
66,29.553024975373415,22.180067892450126,33.92388742370981,29.564817354861248,22.930869808960313,33.92709485778951
67,29.553024975373415,22.180067892450126,33.92386789245983,29.560114308707046,22.190970590209844,33.926588204959366
68,29.553024975373415,22.17986549987173,33.92386789245983,29.557128955700605,22.187767892455643,33.926587423709364
69,29.477674217265516,22.17986549987173,33.92386789245983,29.556409959208906,22.185767892454496,33.92656867370939
70,29.477674217265516,22.17986549987173,33.92386789245983,29.554937818438894,22.183921017449144,33.92656789245939
71,29.439682117916195,22.17986549987173,33.92386789245983,29.535446657072608,22.18313488540473,33.92656789245939
72,29.401155466249147,22.06386789245172,33.92386789245983,29.496822764123237,22.183067892454286,33.92466980896298
73,29.401155466249147,22.06386789245172,33.92386789245983,29.4772615266764,22.181336642449985,33.924667892459084
74,29.38797113918344,22.06386789245172,33.92386789245983,29.439682117916195,22.1802124237004,33.924212423709506
75,29.38797113918344,22.06386789245172,33.92386789245983,29.428268924393734,22.18018039245035,33.92418039245953
76,29.38797113918344,22.06386789245172,33.92355539246009,29.412271326328717,22.180067892450126,33.92406789245964
