Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P, worstReal, worstBinaer1P, worstBinaer2P
0,67.92746249999999,67.92746249999999,67.92746249999999,182.02114999999995,182.02114999999995,182.02114999999995
1,43.28663437500015,67.92746249999999,67.92746249999999,67.92746249999999,113.32821249999999,148.01014435119637
2,25.178024999999998,65.427075,67.92746249999999,44.46190468750001,101.01611249999999,122.76577501116364
3,19.709846484374992,65.427075,67.92746249999999,29.557966406250003,90.6162375,113.80888750000004
4,19.709846484374992,61.478396923828136,67.92746249999999,25.178024999999998,84.82203749999998,112.12095000000058
5,19.54570512695313,60.997833596801755,67.92746249999999,21.482469091796332,73.73695000000008,105.29609999999998
6,19.337382871087325,52.83685004880936,61.522049999999965,20.37357302246093,70.61430000000475,103.81929414367666
7,19.301289048004154,52.83685004880936,61.522049999999965,19.60956974487305,65.68614999999923,102.13343110656741
8,19.25447364902497,52.83685004880936,61.522049999999965,19.388470385742185,63.01944187316892,99.61494062499997
9,19.201963507318496,50.221565625,61.522049999999965,19.318984617280954,59.89842499999997,98.3629017578125
10,19.201963507318496,45.86665078124989,61.522049999999965,19.279400796341907,58.486353125,104.88660156555174
11,19.20128222824335,44.15717519531249,61.522049999999965,19.243022807139155,56.49963071594279,96.04765982055666
12,19.20128222824335,42.9299183380127,61.522049999999965,19.221142400610443,52.91892909240473,92.35102929687498
13,19.153552600009004,42.9299183380127,61.522049999999965,19.21182001265139,51.73441450195313,92.35102929687498
14,19.153552600009004,42.9299183380127,61.522049999999965,19.207508190774917,50.204917236328114,92.28265000000012
15,19.153552600009004,40.96004785156252,61.522049999999965,19.20128222824335,48.4587646759033,91.27083769531245
16,19.136391628416632,38.917440961456286,61.522049999999965,19.188568378906126,46.424848046875006,89.88224999999998
17,19.136391628416632,38.917440961456286,61.522049999999965,19.18119881804385,45.786372549438546,88.5404137916565
18,19.136391628416632,36.48970725402833,61.522049999999965,19.175617174409656,45.513710156250006,86.56979190673826
19,19.136391628416632,36.48970725402833,61.522049999999965,19.166526818542774,43.67496269531249,82.1131057128906
20,19.136391628416632,36.48970725402833,61.522049999999965,19.16094681048124,42.71165019531251,81.15395325012207
21,19.108504927218895,35.529928125000765,61.522049999999965,19.156952554914096,41.095192675781256,78.6188348571777
22,19.108504927218895,34.381532595758316,52.18961249999999,19.1532838763739,40.007286355590814,76.59975540466311
23,19.108504927218895,25.91333130188002,52.18961249999999,19.14920811021137,39.28451550598145,73.99865366897578
24,19.106430361660863,25.91333130188002,52.18961249999999,19.137664679272717,38.940511614987,72.2751238555908
25,19.091886493187598,25.91333130188002,52.18961249999999,19.1291532381093,38.2195437499073,72.2751238555908
26,19.08461660888806,25.91333130188002,52.18961249999999,19.1214466846039,37.62462269897461,72.0488630981445
27,19.079269858828507,25.91333130188002,52.18961249999999,19.116653058819946,36.51599873048339,71.49511250610001
28,19.07400762429383,25.91333130188002,52.18961249999999,19.11058035519665,35.524581494903565,70.31478006896972
29,19.07400762429383,25.91333130188002,52.18961249999999,19.10438818793128,34.192837500001076,69.13201500320405
30,19.07400762429383,25.91333130188002,52.18961249999999,19.099294753353977,33.17534734191897,68.20893574218807
31,19.054948994676135,25.91333130188002,52.18961249999999,19.09561262494974,32.789946095603206,67.33670792236327
32,19.054948994676135,23.394707525634775,48.47144570312499,19.091886493187598,31.942467919923217,66.07966393737789
33,19.054948994676135,23.394707525634775,48.47144570312499,19.083893004986805,31.020490875244104,66.07966393737789
34,19.040445850489164,23.394707525634775,47.357612023928006,19.077077454636832,29.772402472686768,65.40179937744135
35,19.019404853933075,23.394707525634775,47.357612023928006,19.07285835997522,28.40567036743162,64.57191269531246
36,19.019404853933075,21.88333113098061,47.357612023928006,19.068393252803236,27.536303393557613,63.952926587674085
37,19.019404853933075,21.59517938003541,45.38484924621581,19.06132865584422,27.271290625,63.2608963630676
38,19.00597201283576,21.59517938003541,45.38484924621581,19.054719832295998,26.432286389923124,62.36871696853636
39,18.983061309816026,21.59517938003541,45.38484924621581,19.04729649097209,25.960939972686777,61.42541839370745
40,18.983061309816026,21.498188330078126,45.38484924621581,19.041880876795506,25.68492427444462,60.584456723785415
41,18.97565445000242,20.348766418457032,42.01021066055298,19.032122463159,25.38531770706215,59.61271231689452
42,18.97565445000242,19.360901767737193,42.01021066055298,19.024523378565238,24.761127246093746,58.76016823806762
43,18.965771779008488,18.375417309570313,41.77441191406226,19.018501554984233,24.470896096801766,56.31188260041566
44,18.94458604951657,17.483178567504876,41.77441191406226,19.00597201283576,23.99600709228516,56.038948267364496
45,18.924346543484877,17.483178567504876,37.72113365478534,18.99411649506805,23.646587695312505,55.26696613311761
46,18.924346543484877,17.483178567504876,37.72113365478534,18.98529767944372,22.84211807861414,54.34550415649414
47,18.897582148352416,17.115033654785172,37.72113365478534,18.977341553640063,21.88333113098061,52.6257816078186
48,18.897582148352416,15.951131457519532,37.72113365478534,18.96716929848192,21.132050390624787,52.05486955871581
49,18.897582148352416,15.951131457519532,37.72113365478534,18.956691969809057,20.809913910675046,51.45792921142786
50,18.897582148352416,15.951131457519532,37.72113365478534,18.947507761356103,20.39540430904308,50.618814236450106
51,18.865329811303052,15.951131457519532,37.72113365478534,18.936369224409418,20.20128013916124,50.154345169067355
52,18.84201902484145,15.951131457519532,35.21515792237846,18.927117215466122,19.902993729400634,49.03137829971315
53,18.84201902484145,14.73561653213501,35.21515792237846,18.916471388830146,19.389980908966066,48.273575854492634
54,18.84201902484145,14.73561653213501,35.21515792237846,18.905139222299503,19.03797087783809,47.40477723999027
55,18.84201902484145,14.73561653213501,35.21515792237846,18.8932902711293,18.673044543457042,46.53554672851584
56,18.83436843935899,13.332959133911134,35.21365144348129,18.88141265995038,18.438606363677977,46.106196329460026
57,18.829888862537487,13.332959133911134,34.473428469845366,18.872824382409878,18.10014093017576,45.962921484374924
58,18.815792744822314,12.365818038941793,31.294108543533593,18.862214003778462,17.524960415649424,45.38484924621581
59,18.813260028878005,12.365818038941793,31.294108543533593,18.854661983997115,17.267319937133788,44.94223972549438
60,18.804312059979164,12.365818038941793,31.294108543533593,18.849655420116015,17.107467773437495,44.61035030517845
61,18.784211439799865,12.365818038941793,31.294108543533593,18.84326705725174,16.77545127258301,43.54171255264282
62,18.771257849603195,12.365818038941793,31.294108543533593,18.83428454385502,16.539211316681037,43.2432157501219
63,18.771257849603195,12.365818038941793,24.34113954162601,18.823505043368094,16.305714895629894,42.64433238830585
64,18.771257849603195,12.365818038941793,24.34113954162601,18.811753299372683,16.0526385375976,42.31044478759765
65,18.771257849603195,11.482244250488256,24.34113954162601,18.80302644240889,15.691792834472665,41.77441191406226
66,18.745137532127714,11.482244250488256,24.34113954162601,18.797215145713363,15.275587442016601,40.87770387649536
67,18.745137532127714,11.482244250488256,24.34113954162601,18.791484431768662,15.126163769531248,40.420886828609405
68,18.72185627005583,11.482244250488256,24.34113954162601,18.786971182729296,14.935359146118163,39.72213337402343
69,18.72185627005583,11.482244250488256,24.34113954162601,18.77940882003789,14.569721826169978,39.290735474395134
70,18.72098226930535,11.482244250488256,24.34113954162601,18.771339956955565,14.310178839111334,38.987291238403316
71,18.72098226930535,11.482244250488256,24.34113954162601,18.76104316945314,14.188554602050788,38.90869902343842
72,18.699909242582574,11.482244250488256,22.400398632812482,18.75259991553839,13.870459109497062,38.34405061645508
73,18.686475526331748,11.482244250488256,22.400398632812482,18.745811037069817,13.66164006356215,37.78583322753908
74,18.678973997285787,10.58974130863866,17.961181622314456,18.737581590100778,13.445781964111331,36.8529160186767
75,18.678973997285787,10.58974130863866,17.961181622314456,18.729530190138547,13.329551824951169,36.018580056762666
76,18.661560403003286,10.58974130863866,17.961181622314456,18.720073741048804,13.09113994140625,35.55885996093752
77,18.6512762898713,10.58974130863866,17.961181622314456,18.713116150815818,12.816335888671876,35.276413528442376
78,18.6512762898713,9.580119644165034,17.961181622314456,18.702722654452778,12.651825906372046,34.98637517393669
79,18.64023363923697,9.580119644165034,17.961181622314456,18.69556588747527,12.487373383302888,34.55119256897047
80,18.637629050439667,9.580119644165034,17.961181622314456,18.68822125237329,12.31496315307617,33.92563248291201
81,18.637629050439667,9.580119644165034,17.961181622314456,18.678742164310616,12.190157513412101,33.46350920715333
82,18.608687113915657,9.580119644165034,17.961181622314456,18.671355967562796,12.066286477662151,33.16424273688417
83,18.585074960050665,7.419642276000975,17.961181622314456,18.66381998107265,11.924541506958024,32.737020800784784
84,18.583813505097798,7.419642276000975,17.961181622314456,18.6551328062725,11.695149490356416,32.09166754455566
85,18.583813505097798,7.419642276000975,17.961181622314456,18.64763876512398,11.55688594970653,31.438962268066355
86,18.583813505097798,7.419642276000975,17.961181622314456,18.636203936054997,11.29770481262207,31.023203265380875
87,18.583813505097798,7.419642276000975,17.961181622314456,18.625860744841585,11.157939318847683,30.44852915649414
88,18.5747540807557,7.419642276000975,17.961181622314456,18.616225157025845,11.067345434568153,30.137212298583986
89,18.545616342955405,7.419642276000975,17.961181622314456,18.606539985881195,10.959786318969726,29.685861672974642
90,18.53644543311904,7.419642276000975,17.961181622314456,18.599332421292058,10.75630478515625,29.634858840935223
91,18.53644543311904,7.419642276000975,16.695695764162764,18.592686817541647,10.593084423828223,29.099793072509758
92,18.53644543311904,7.355796055603059,12.91476329956073,18.58463151724616,10.40974966506958,28.430522525024227
93,18.513573373126054,7.355796055603059,12.91476329956073,18.5734635250281,10.301744973755959,28.022310776517507
94,18.501733977161344,7.355796055603059,10.37438454894935,18.565822098876126,10.086233368099622,27.696060099030053
95,18.501733977161344,7.09631170127223,10.37438454894935,18.556041598773284,10.004215148928106,27.393755679317366
96,18.501733977161344,7.09631170127223,10.37438454894935,18.547481058927197,9.726897976684555,27.359620523834348
97,18.457428880604052,7.09631170127223,10.37438454894935,18.53884757408802,9.553874014282224,27.062457034926574
98,18.457428880604052,6.374644302368165,10.37438454894935,18.530884835878087,9.455804455566406,26.780856036377575
99,18.456385396600243,6.374644302368165,10.37438454894935,18.5243099903707,9.185630142239814,26.4908071533196
100,18.456385396600243,6.374644302368165,10.37438454894935,18.51852561304906,9.059332546997268,26.42454602661134
101,18.445686817410458,6.360575723266601,10.37438454894935,18.50935337884348,8.90327879645437,25.71284499511757
102,18.445686817410458,5.609971951830565,10.37438454894935,18.49530393876607,8.778968652344764,25.49532740478514
103,18.445686817410458,5.609971951830565,10.37438454894935,18.48605616757402,8.64920440673828,25.259381838990073
104,18.418384028670744,5.609971951830565,10.37438454894935,18.478377378611384,8.487292590332022,25.078377880859374
105,18.416347027201926,5.609971951830565,10.37438454894935,18.471319065099653,8.294803823852538,24.512080252075204
106,18.39895729135436,5.609971951830565,10.37438454894935,18.464654964482577,8.149943713378244,24.29850308914193
107,18.389600878009755,5.609971951830565,9.074620828248488,18.4550334084564,8.028199523904052,24.183194677788123
108,18.389600878009755,5.609971951830565,9.074620828248488,18.444411147765226,7.9064625152587755,23.991696722412264
109,18.38332964879264,5.370881194553383,9.074620828248488,18.437755863871903,7.7816690826416,23.852746572875983
110,18.356723009365748,5.370881194553383,9.074620828248488,18.4278950805278,7.7062964843810775,23.534997460936697
111,18.356723009365748,5.370881194553383,9.074620828248488,18.420302262516522,7.581463635253906,23.515072012340383
112,18.356723009365748,5.370881194553383,9.074620828248488,18.412729908115708,7.4879345123291134,23.39830023803478
113,18.356569214755833,5.370881194553383,9.074620828248488,18.405137393500482,7.4307511016864725,23.156903644570544
114,18.33591695971533,5.370881194553383,9.074620828248488,18.397827914250485,7.350520898921109,23.000013574218332
115,18.33591695971533,5.205158670018692,9.074620828248488,18.39199718831785,7.283778665161134,22.84543816223145
116,18.317142147591145,5.205158670018692,9.074620828248488,18.381878328899454,7.216311809665002,22.725834439086913
117,18.317142147591145,5.205158670018692,9.074620828248488,18.37204443971793,7.136496643066396,22.400398632812482
118,18.28864679250036,5.205158670018692,9.074620828248488,18.36335975560893,7.036175125167189,22.1974191558838
119,18.28864679250036,5.205158670018692,9.074620828248488,18.356143124320987,6.924228423307976,21.857211318969714
120,18.28864679250036,5.205158670018692,9.074620828248488,18.345525129683526,6.819464541734242,21.857211318969714
121,18.264682418216143,5.205158670018692,9.074620828248488,18.33591695971533,6.6869202148438704,21.58455161437988
122,18.2644255335588,5.205158670018692,9.074620828248488,18.329681691768954,6.62886192932129,21.104577529907413
123,18.250624302659624,4.969057922362029,9.074620828248488,18.32128245264136,6.560431457519531,20.931518420410256
124,18.24769209436171,4.969057922362029,9.074620828248488,18.312283514132673,6.492007095336932,20.807986682128917
125,18.214762962651776,4.593052001953116,9.074620828248488,18.30144199263934,6.425699990844738,20.6481885284358
126,18.214762962651776,4.593052001953116,9.074620828248488,18.29135396993367,6.3294581817626785,20.431467272948872
127,18.214762962651776,4.593052001953116,9.074620828248488,18.28191985244385,6.293721441653534,20.212278052050955
128,18.214762962651776,4.593052001953116,9.074620828248488,18.274284818399046,6.217305285643941,19.82861025695801
129,18.21234681173437,4.593052001953116,9.074620828248488,18.266966319682485,6.15765323486332,19.59034193801881
130,18.192761442386377,4.593052001953116,9.074620828248488,18.25648520189163,6.085876211543883,19.473291528316317
131,18.192761442386377,4.543367929193397,9.074620828248488,18.24806018167743,6.042838891475224,19.378470220947268
132,18.17962581364933,4.543367929193397,9.074620828248488,18.23808651664012,6.012478649971425,19.25805544433602
133,18.17962581364933,4.33286098588837,9.074620828248488,18.230209780936374,5.944913113403448,19.026198867796328
134,18.17384662476235,4.33286098588837,9.074620828248488,18.221865695342416,5.887427503829972,18.75272135546283
135,18.17384662476235,4.012306471189534,9.074620828248488,18.212861833963704,5.824175248305245,18.216679760744746
136,18.144042901224033,4.012306471189534,9.037800227612758,18.203490697861902,5.777872366331159,18.076072846221923
137,18.13546694981168,4.012306471189534,9.037800227612758,18.197552820372152,5.695359374999363,17.90730432134614
138,18.127319507789185,4.012306471189534,9.037800227612758,18.19123399814323,5.6214903060552555,17.692926123809734
139,18.114147656421736,4.012306471189534,9.037800227612758,18.186162905082533,5.5468641510012615,17.64229678320765
140,18.114147656421736,4.012306471189534,9.037800227612758,18.17800539164932,5.465629915605169,17.539261958049668
141,18.107659306498693,4.012306471189534,9.037800227612758,18.166587456280293,5.406320602625103,17.154265627063104
142,18.107659306498693,4.012306471189534,9.037800227612758,18.15684819174558,5.357767207393411,16.938731579590243
143,18.107659306498693,4.012306471189534,9.037800227612758,18.149759542299016,5.292319558726956,16.672523028602537
144,18.080675955455504,3.8738582519525515,8.044041043090923,18.140988721234063,5.270506030272885,16.419230102474984
145,18.080675955455504,3.6077897582917573,8.044041043090923,18.131394431851486,5.212152114871253,16.192107812787675
146,18.080675955455504,3.6077897582917573,8.044041043090923,18.124005020927896,5.160324291878704,16.111614172363364
147,18.04979280869798,3.6077897582917573,8.044041043090923,18.11654389212124,5.131557059572642,16.019540924173864
148,18.04979280869798,3.6077897582917573,8.044041043090923,18.10879946658919,5.079045464142935,15.900362206889248
149,18.038351815256043,3.6077897582917573,8.044041043090923,18.10148682855685,5.021617826664328,15.799041703343095
150,18.038351815256043,3.088037051022099,8.044041043090923,18.09535628823257,4.988058078771862,15.629539480590905
151,18.038351815256043,3.088037051022099,8.044041043090923,18.089449632932883,4.944396459961249,15.426911767668534
152,18.038351815256043,3.088037051022099,8.044041043090923,18.082314564703886,4.84935574281215,15.278526102447508
153,18.00204667032398,3.088037051022099,8.044041043090923,18.07342329998336,4.812542260595108,15.235515275154222
154,18.00204667032398,3.088037051022099,7.787435843466733,18.06605390089488,4.752292586023394,15.140361684781661
155,17.977850571218205,3.088037051022099,7.787435843466733,18.059517127823298,4.730536898722051,14.97762291259758
156,17.977850571218205,3.088037051022099,7.787435843466733,18.051968233056563,4.700345726096439,14.776197924769434
157,17.977850571218205,3.088037051022099,7.787435843466733,18.041241586315053,4.638887322885027,14.762246892638633
158,17.944302759480152,3.088037051022099,7.787435843466733,18.03134203689264,4.6068147579990875,14.639963256738227
159,17.944302759480152,3.088037051022099,5.992991345110927,18.02254654440568,4.581708359509929,14.509943387616678
160,17.944302759480152,3.088037051022099,5.992991345110927,18.01493474695362,4.54798561096196,14.274792837521046
161,17.944302759480152,3.088037051022099,5.992991345110927,18.005778998250136,4.511037631997674,14.13136344610756
162,17.94407033459718,3.088037051022099,5.992991345110927,17.996951067402406,4.476996301205118,14.072260754395503
163,17.914757807464206,3.088037051022099,5.992991345110927,17.987105290880393,4.455955191040107,13.927366578266561
164,17.914757807464206,3.088037051022099,5.992991345110927,17.979272067216023,4.408871642712453,13.816758266823179
165,17.910493264565602,3.088037051022099,5.992991345110927,17.97165302512613,4.381890955729487,13.638070108032212
166,17.88335167631476,3.088037051022099,5.992991345110927,17.96360395752625,4.349026293883645,13.608642393883395
167,17.88335167631476,3.088037051022099,5.992991345110927,17.956134527198163,4.31730344286301,13.465795925910262
168,17.88335167631476,3.088037051022099,5.992991345110927,17.947664310057824,4.279041409167554,13.300543030557417
169,17.8782522312065,2.9165381144960336,5.992991345110927,17.938451533043093,4.214352880790369,13.25105617370606
170,17.858732921730343,2.9165381144960336,5.992991345110927,17.93049719666596,4.177522732545502,12.995231550649011
171,17.840843398376272,2.9165381144960336,5.992991345110927,17.92034483191697,4.131247556761249,12.90597010600227
172,17.83017374361681,2.9165381144960336,5.992991345110927,17.911444710933523,4.096366336985121,12.757094000523747
173,17.83017374361681,2.9076541258933966,5.992991345110927,17.900617425348187,4.069461940914802,12.658921391422828
174,17.83017374361681,2.9076541258933966,5.992991345110927,17.890275951683474,4.05402939453138,12.618242758206401
175,17.822158415132456,2.9076541258933966,5.992991345110927,17.88142115884665,4.040945570978924,12.525457452392352
176,17.822158415132456,2.9076541258933966,5.992991345110927,17.872091456183625,4.015125158286418,12.525066110219752
177,17.808078629505783,2.9076541258933966,5.992991345110927,17.864782014042376,3.9923059599076294,12.348913488767803
178,17.800120461265198,2.9076541258933966,5.992991345110927,17.85731659469572,3.9757987930245884,12.26731231689451
179,17.7929659859333,2.9076541258933966,5.992991345110927,17.84906081894612,3.943298441314051,12.127762625120392
180,17.7929659859333,2.9076541258933966,5.992991345110927,17.842032094735572,3.931592199670369,12.104735340118271
181,17.78404974067699,2.9076541258933966,5.992991345110927,17.834938104935212,3.9116915415312965,12.033511389160065
182,17.78404974067699,2.9076541258933966,5.992991345110927,17.828020954402394,3.888538586399213,11.896953889558706
183,17.770763357225213,2.9076541258933966,5.992991345110927,17.82106107919235,3.851410656705202,11.846694836357711
184,17.75241612286897,2.9076541258933966,5.992991345110927,17.814495662373897,3.816229822670995,11.825293519536924
185,17.74768011554083,2.9076541258933966,5.992991345110927,17.808515580861766,3.7943992622137626,11.76506871339541
186,17.739866595235597,2.9076541258933966,5.992991345110927,17.802562496647514,3.7578378632663756,11.76506871339541
187,17.739866595235597,2.9076541258933966,5.992991345110927,17.795445700417407,3.741189086919446,11.728935808402293
188,17.728141092032995,2.528533816593122,5.992991345110927,17.786716381252788,3.720932617083478,11.70888769653014
189,17.720799456952918,2.528533816593122,5.992991345110927,17.779067232599495,3.6978871892912446,11.623433251954287
190,17.720799456952918,2.528533816593122,5.992991345110927,17.771746231282368,3.66562709633527,11.505717898520516
191,17.720799456952918,2.528533816593122,5.992991345110927,17.764649155909435,3.618570426163574,11.421084378051702
