Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P
1220,6.378716290539713,0.14115865468798183,0.729643256351546
1462,6.324526900679301,0.14115865468798183,0.729643256351546
1461,6.324526900679301,0.14115865468798183,0.729643256351546
1460,6.324526900679301,0.14115865468798183,0.729643256351546
1217,6.378716290539713,0.14115865468798183,0.729643256351546
1459,6.324526900679301,0.14115865468798183,0.729643256351546
1216,6.378716290539713,0.14115865468798183,0.729643256351546
1458,6.324526900679301,0.14115865468798183,0.729643256351546
1215,6.378716290539713,0.14115865468798183,0.729643256351546
1457,6.324526900679301,0.14115865468798183,0.729643256351546
1214,6.378841225808247,0.14115865468798183,0.729643256351546
1456,6.324526900679301,0.14115865468798183,0.729643256351546
1213,6.378841225808247,0.14115865468798183,0.729643256351546
1455,6.324526900679301,0.14115865468798183,0.729643256351546
1212,6.37899504664022,0.14115865468798183,0.729643256351546
1454,6.324526900679301,0.14115865468798183,0.729643256351546
1211,6.37899504664022,0.14115865468798183,0.729643256351546
1453,6.324526900679301,0.14115865468798183,0.729643256351546
1210,6.37899504664022,0.14115865468798183,0.729643256351546
1452,6.324526900679301,0.14115865468798183,0.729643256351546
1219,6.378716290539713,0.14115865468798183,0.729643256351546
1218,6.378716290539713,0.14115865468798183,0.729643256351546
1231,6.357453650507214,0.14115865468798183,0.729643256351546
1473,6.324202293041284,0.14115865468798183,0.729643256351546
1230,6.357453650507214,0.14115865468798183,0.729643256351546
1472,6.324315147704069,0.14115865468798183,0.729643256351546
1471,6.324524171059506,0.14115865468798183,0.729643256351546
1470,6.324524171059506,0.14115865468798183,0.729643256351546
0,79.7227078907712,79.7227078907712,79.7227078907712
1228,6.357453650507214,0.14115865468798183,0.729643256351546
1,42.27689986756695,79.7227078907712,79.7227078907712
1227,6.357453650507214,0.14115865468798183,0.729643256351546
1469,6.324524171059506,0.14115865468798183,0.729643256351546
2,28.960976467397916,66.9735601882278,79.7227078907712
1226,6.357453650507214,0.14115865468798183,0.729643256351546
1468,6.324524171059506,0.14115865468798183,0.729643256351546
3,19.13201352299182,66.9735601882278,59.52588967198604
1225,6.357453650507214,0.14115865468798183,0.729643256351546
1467,6.324524171059506,0.14115865468798183,0.729643256351546
4,19.13201352299182,52.23299673111206,59.52588967198604
1224,6.357453650507214,0.14115865468798183,0.729643256351546
1466,6.324524171059506,0.14115865468798183,0.729643256351546
5,18.57268994140701,50.89699240942785,45.65950368020545
1223,6.357453650507214,0.14115865468798183,0.729643256351546
1465,6.324524171059506,0.14115865468798183,0.729643256351546
6,18.57268994140701,50.89699240942785,45.65950368020545
1222,6.357453650507214,0.14115865468798183,0.729643256351546
1464,6.324524171059506,0.14115865468798183,0.729643256351546
7,18.000833234210834,46.6107978282105,45.65950368020545
1221,6.357453650507214,0.14115865468798183,0.729643256351546
1463,6.324526900679301,0.14115865468798183,0.729643256351546
8,17.95462957972095,37.48093750749967,45.65950368020545
800,7.609550338169867,0.1640982330877121,0.7296537733665525
9,17.95462957972095,29.806966835349975,37.639397690930856
801,7.5602325828032715,0.1640982330877121,0.7296537733665525
802,7.5602325828032715,0.1640982330877121,0.7296537733665525
803,7.5602325828032715,0.1640982330877121,0.7296537733665525
804,7.5602325828032715,0.1640982330877121,0.7296537733665525
805,7.5602325828032715,0.1640982330877121,0.7296537733665525
