Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P
1220,14.5819394963536,0.014798749223818741,0.021001396230409086
1462,14.335193177278972,0.01479575049609605,0.021001396230409086
1461,14.335193177278972,0.01479575049609605,0.021001396230409086
1460,14.335193177278972,0.01479575049609605,0.021001396230409086
1217,14.5819394963536,0.014798749223818741,0.021001396230409086
1459,14.335193177278972,0.01479575049609605,0.021001396230409086
1216,14.5819394963536,0.014798749223818741,0.021001396230409086
1458,14.335193177278972,0.01479575049609605,0.021001396230409086
1215,14.5819394963536,0.014798749223818741,0.021001396230409086
1457,14.335193177278972,0.01479575049609605,0.021001396230409086
1214,14.5819394963536,0.014798749223818741,0.021001396230409086
1456,14.335193177278972,0.01479575049609605,0.021001396230409086
1213,14.5819394963536,0.014798749223818741,0.021001396230409086
1455,14.335193177278972,0.01479575049609605,0.021001396230409086
1212,14.5819394963536,0.014798749223818741,0.021001396230409086
1454,14.335193177278972,0.01479575049609605,0.021001396230409086
1211,14.5819394963536,0.014798749223818741,0.021001396230409086
1453,14.335193177278972,0.01479575049609605,0.021001396230409086
1210,14.5819394963536,0.014798749223818741,0.021001396230409086
1452,14.335193177278972,0.01479575049609605,0.021001396230409086
1219,14.5819394963536,0.014798749223818741,0.021001396230409086
1218,14.5819394963536,0.014798749223818741,0.021001396230409086
1231,14.5819394963536,0.014798749223818741,0.021001396230409086
1473,14.335193177278972,0.01479575049609605,0.021001396230409086
1230,14.5819394963536,0.014798749223818741,0.021001396230409086
1472,14.335193177278972,0.01479575049609605,0.021001396230409086
1471,14.335193177278972,0.01479575049609605,0.021001396230409086
1470,14.335193177278972,0.01479575049609605,0.021001396230409086
0,39.461726534709165,39.461726534709165,39.461726534709165
1228,14.5819394963536,0.014798749223818741,0.021001396230409086
1,29.1926669672246,39.461726534709165,39.461726534709165
1227,14.5819394963536,0.014798749223818741,0.021001396230409086
1469,14.335193177278972,0.01479575049609605,0.021001396230409086
2,29.1926669672246,39.461726534709165,39.461726534709165
1226,14.5819394963536,0.014798749223818741,0.021001396230409086
1468,14.335193177278972,0.01479575049609605,0.021001396230409086
3,29.1926669672246,39.461726534709165,39.461726534709165
1225,14.5819394963536,0.014798749223818741,0.021001396230409086
1467,14.335193177278972,0.01479575049609605,0.021001396230409086
4,29.1926669672246,31.785718857808273,23.868888006554506
1224,14.5819394963536,0.014798749223818741,0.021001396230409086
1466,14.335193177278972,0.01479575049609605,0.021001396230409086
5,29.1926669672246,26.16656300599115,23.868888006554506
1223,14.5819394963536,0.014798749223818741,0.021001396230409086
1465,14.335193177278972,0.01479575049609605,0.021001396230409086
6,26.538663146604325,18.64940398480223,22.214806248715107
1222,14.5819394963536,0.014798749223818741,0.021001396230409086
1464,14.335193177278972,0.01479575049609605,0.021001396230409086
7,25.447044617362582,18.64940398480223,7.835471408600508
1221,14.5819394963536,0.014798749223818741,0.021001396230409086
1463,14.335193177278972,0.01479575049609605,0.021001396230409086
8,25.447044617362582,16.28518325217893,7.835471408600508
800,15.053268250315945,0.014828445038494453,0.021001396230409086
9,25.447044617362582,4.747665704172653,7.835471408600508
801,15.053268250315945,0.014828445038494453,0.021001396230409086
802,15.053268250315945,0.014828445038494453,0.021001396230409086
803,15.053268250315945,0.014828445038494453,0.021001396230409086
