Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P
1220,6.514362708725548,0.0,0.0
1462,6.514362708725548,0.0,0.0
1461,6.514362708725548,0.0,0.0
1460,6.514362708725548,0.0,0.0
1217,6.514362708725548,0.0,0.0
1459,6.514362708725548,0.0,0.0
1216,6.514362708725548,0.0,0.0
1458,6.514362708725548,0.0,0.0
1215,6.514362708725548,0.0,0.0
1457,6.514362708725548,0.0,0.0
1214,6.514362708725548,0.0,0.0
1456,6.514362708725548,0.0,0.0
1213,6.514362708725548,0.0,0.0
1455,6.514362708725548,0.0,0.0
1212,6.514362708725548,0.0,0.0
1454,6.514362708725548,0.0,0.0
1211,6.514362708725548,0.0,0.0
1453,6.514362708725548,0.0,0.0
1210,6.514362708725548,0.0,0.0
1452,6.514362708725548,0.0,0.0
1219,6.514362708725548,0.0,0.0
1218,6.514362708725548,0.0,0.0
1231,6.514362708725548,0.0,0.0
1473,6.514362708725548,0.0,0.0
1230,6.514362708725548,0.0,0.0
1472,6.514362708725548,0.0,0.0
1471,6.514362708725548,0.0,0.0
1470,6.514362708725548,0.0,0.0
0,51.673646129450155,51.673646129450155,51.673646129450155
1228,6.514362708725548,0.0,0.0
1,21.506072638796297,29.681209278277844,44.63620786647132
1227,6.514362708725548,0.0,0.0
1469,6.514362708725548,0.0,0.0
2,17.309414307439148,29.681209278277844,31.38376899634168
1226,6.514362708725548,0.0,0.0
1468,6.514362708725548,0.0,0.0
3,9.658358449585519,26.963721012810293,24.93713160053665
1225,6.514362708725548,0.0,0.0
1467,6.514362708725548,0.0,0.0
4,8.917525200925972,19.155728611290705,22.05082171695082
1224,6.514362708725548,0.0,0.0
1466,6.514362708725548,0.0,0.0
5,8.675695113864506,19.155728611290705,14.73721589385064
1223,6.514362708725548,0.0,0.0
1465,6.514362708725548,0.0,0.0
6,8.675695113864506,19.155728611290705,14.73721589385064
1222,6.514362708725548,0.0,0.0
1464,6.514362708725548,0.0,0.0
7,8.141832939193264,18.44315803613546,14.73721589385064
1221,6.514362708725548,0.0,0.0
1463,6.514362708725548,0.0,0.0
8,8.141832939193264,18.44315803613546,14.73721589385064
800,6.541674432120251,0.0,0.0
9,7.883031719540261,10.48899288212735,11.154542461125372
801,6.541674432120251,0.0,0.0
802,6.541674432120251,0.0,0.0
803,6.541674432120251,0.0,0.0
804,6.541674432120251,0.0,0.0
805,6.541674432120251,0.0,0.0
