Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P
413,27.29238086755755,1.286327202395148,2.2973566261678995
655,24.9307852598909,0.9548885259558507,1.0607211978073956
897,22.921603773760967,0.0,0.0
1079,21.66480636692739,0.0,0.0
414,27.287139471904023,1.286327202395148,2.2973566261678995
656,24.906536392659753,0.9548885259558507,1.0607211978073956
898,22.912515132906428,0.0,0.0
1078,21.672695921112293,0.0,0.0
415,27.263628697086432,1.286327202395148,2.2973566261678995
657,24.906394442620464,0.9548885259558507,1.0607211978073956
899,22.912515132906428,0.0,0.0
416,27.263628697086432,1.286327202395148,2.2973566261678995
658,24.90343561879291,0.9548885259558507,1.0607211978073956
417,27.263628697086432,1.286327202395148,2.2973566261678995
659,24.900908509110295,0.9548885259558507,1.0607211978073956
418,27.263628697086432,1.286327202395148,2.2973566261678995
419,27.25391033911667,1.286327202395148,2.2973566261678995
1091,21.587461140138828,0.0,0.0
1090,21.592491701164274,0.0,0.0
1099,21.54061750474972,0.0,0.0
1098,21.540690454911633,0.0,0.0
1097,21.56053649421998,0.0,0.0
1096,21.562783976594176,0.0,0.0
1095,21.562783976594176,0.0,0.0
1094,21.562783976594176,0.0,0.0
1093,21.562783976594176,0.0,0.0
1092,21.56798558689754,0.0,0.0
660,24.879396574360843,0.9548885259558507,1.0607211978073956
661,24.860603670728622,0.9548885259558507,1.0607211978073956
420,27.24340963902163,1.286327202395148,2.0718625564707325
662,24.860603670728622,0.9548885259558507,1.0607211978073956
421,27.208327214642352,1.2814180017095758,2.0718625564707325
663,24.860603670728622,0.9548885259558507,1.0607211978073956
422,27.208327214642352,1.2814180017095758,2.0718625564707325
664,24.846056507122725,0.9548885259558507,1.0607211978073956
423,27.208327214642352,1.2814180017095758,2.0718625564707325
665,24.846056507122725,0.9548885259558507,1.0607211978073956
424,27.182574891852944,1.2814180017095758,2.0718625564707325
666,24.82310219644127,0.9548885259558507,1.0607211978073956
425,27.182574891852944,1.2814180017095758,2.0718625564707325
667,24.82310219644127,0.9548885259558507,1.0607211978073956
1089,21.592491701164274,0.0,0.0
426,27.182574891852944,1.2814180017095758,2.0718625564707325
668,24.811677129078436,0.8797156692797777,1.0607211978073956
427,27.172107338938186,1.2814180017095758,2.0718625564707325
669,24.811677129078436,0.8797156692797777,1.0565591245464425
428,27.165420488748417,1.2814180017095758,2.0718625564707325
429,27.14289842819769,1.2814180017095758,2.0718625564707325
670,24.782094082294833,0.8797156692797777,1.0565591245464425
671,24.782094082294833,0.8797156692797777,1.0565591245464425
430,27.14289842819769,1.2577077437907993,2.0718625564707325
672,24.782094082294833,0.8797156692797777,1.0565591245464425
431,27.127808069908774,1.2577077437907993,2.0718625564707325
673,24.772540917292076,0.8797156692797777,1.0565591245464425
432,27.111295133094135,1.2577077437907993,2.0718625564707325
674,24.772540917292076,0.8797156692797777,1.0565591245464425
433,27.111295133094135,1.2577077437907993,2.0718625564707325
675,24.74144912808968,0.8797156692797777,1.0565591245464425
434,27.08240249785005,1.2577077437907993,2.0718625564707325
676,24.74144912808968,0.8797156692797777,1.0565591245464425
435,27.08240249785005,1.2577077437907993,2.0718625564707325
677,24.74144912808968,0.8797156692797777,1.0565591245464425
436,27.06637527433101,1.2577077437907993,1.941426056377301
678,24.729570652226233,0.8797156692797777,1.0542922761351954
437,27.064352677785365,1.2577077437907993,1.941426056377301
679,24.706740739886545,0.8797156692797777,1.0542922761351954
438,27.05304337302864,1.2577077437907993,1.941426056377301
439,27.045354717165242,1.2577077437907993,1.941426056377301
680,24.69685023701092,0.8797156692797777,1.0542922761351954
681,24.689471591337675,0.8797156692797777,1.0542922761351954
440,27.0299434328068,1.2577077437907993,1.941426056377301
682,24.689471591337675,0.8797156692797777,1.0542922761351954
441,27.01110869236293,1.2577077437907993,1.941426056377301
683,24.67662462675712,0.8797156692797777,1.0542922761351954
200,29.589983635155516,3.580925189972763,8.176853179981775
442,27.004464779145017,1.2577077437907993,1.941426056377301
684,24.66651669870426,0.8797156692797777,1.0542922761351954
201,29.589983635155516,3.580925189972763,8.176853179981775
443,26.996082112888704,1.2577077437907993,1.941426056377301
685,24.663792777606506,0.8797156692797777,1.0542922761351954
202,29.560001782300976,3.580925189972763,8.176853179981775
444,26.98078568026673,1.194455237979694,1.941426056377301
686,24.661876320861268,0.8797156692797777,1.0542922761351954
203,29.560001782300976,3.580925189972763,8.176853179981775
445,26.977521984543074,1.194455237979694,1.941426056377301
687,24.65924000187425,0.8797156692797777,1.0542922761351954
204,29.54988377599553,3.580925189972763,8.176853179981775
446,26.962987287484943,1.194455237979694,1.941426056377301
688,24.64781450214302,0.826332105315799,1.0542922761351954
205,29.54988377599553,3.580925189972763,8.176853179981775
447,26.958801328275644,1.194455237979694,1.941426056377301
689,24.630197813445196,0.826332105315799,1.0542922761351954
206,29.54988377599553,3.580925189972763,8.176853179981775
448,26.939928837044558,1.194455237979694,1.941426056377301
207,29.541045057507425,3.580925189972763,8.176853179981775
449,26.939928837044558,1.194455237979694,1.941426056377301
208,29.51219325819206,3.580925189972763,8.176853179981775
209,29.51219325819206,3.580925189972763,8.176853179981775
690,24.630197813445196,0.826332105315799,1.0542922761351954
691,24.60857242641532,0.826332105315799,1.0542922761351954
450,26.924747730649162,1.194455237979694,1.941426056377301
692,24.580593219451362,0.826332105315799,1.0542922761351954
451,26.924747730649162,1.194455237979694,1.941426056377301
693,24.580593219451362,0.826332105315799,1.0542922761351954
210,29.51219325819206,2.941012283689893,8.176853179981775
452,26.916018556639035,1.194455237979694,1.941426056377301
694,24.580593219451362,0.826332105315799,1.0542922761351954
211,29.48962944744622,2.941012283689893,8.176853179981775
453,26.898022248789655,1.194455237979694,1.941426056377301
695,24.580593219451362,0.826332105315799,1.0542922761351954
212,29.458549403217205,2.941012283689893,8.176853179981775
454,26.868396461217003,1.194455237979694,1.941426056377301
696,24.574685811803064,0.826332105315799,1.0542922761351954
213,29.458549403217205,2.941012283689893,8.176853179981775
455,26.868396461217003,1.194455237979694,1.941426056377301
697,24.55289949667598,0.826332105315799,1.0542922761351954
214,29.458549403217205,2.941012283689893,8.176853179981775
456,26.857084117755374,1.194455237979694,1.941426056377301
698,24.548622421859935,0.826332105315799,1.0542922761351954
215,29.455574181882707,2.941012283689893,8.176853179981775
457,26.857084117755374,1.194455237979694,1.941426056377301
699,24.548622421859935,0.826332105315799,1.0542922761351954
216,29.418066852188772,2.941012283689893,8.176853179981775
458,26.83808934012727,1.194455237979694,1.941426056377301
217,29.39957222171468,2.941012283689893,8.176853179981775
459,26.819300856244965,1.194455237979694,1.8362149225325473
218,29.395035929194957,2.941012283689893,8.176853179981775
219,29.395035929194957,2.941012283689893,8.176853179981775
460,26.807477440792287,1.194455237979694,1.8362149225325473
461,26.807477440792287,1.194455237979694,1.8362149225325473
220,29.391765608971426,2.941012283689893,8.176853179981775
462,26.807477440792287,1.194455237979694,1.8362149225325473
221,29.372210027986196,2.941012283689893,8.176853179981775
463,26.807477440792287,1.194455237979694,1.8362149225325473
222,29.37027479704233,2.941012283689893,7.408714168141247
464,26.790563443786997,1.194455237979694,1.8362149225325473
223,29.352114321441107,2.941012283689893,7.408714168141247
465,26.779987115797383,1.194455237979694,1.8362149225325473
224,29.292574496001016,2.941012283689893,7.408714168141247
466,26.760916947713895,1.194455237979694,1.8362149225325473
225,29.292574496001016,2.941012283689893,7.408714168141247
467,26.754716229892505,1.194455237979694,1.8362149225325473
226,29.292574496001016,2.941012283689893,7.408714168141247
468,26.745910552785134,1.194455237979694,1.8362149225325473
227,29.292574496001016,2.941012283689893,7.408714168141247
469,26.72928286050153,1.194455237979694,1.8362149225325473
228,29.292574496001016,2.941012283689893,7.054889483645273
229,29.288827313054316,2.941012283689893,7.054889483645273
470,26.72928286050153,1.1707385518622389,1.8362149225325473
471,26.72928286050153,1.1707385518622389,1.8362149225325473
230,29.258687760045643,2.6247957313537604,7.054889483645273
472,26.681662270505598,1.1707385518622389,1.8362149225325473
231,29.258687760045643,2.6247957313537604,7.054889483645273
473,26.681662270505598,1.1707385518622389,1.7198504793560758
232,29.25489981494317,2.6247957313537604,7.054889483645273
474,26.654450760076706,1.1707385518622389,1.7198504793560758
233,29.230137671008894,2.6247957313537604,7.054889483645273
475,26.654450760076706,1.1707385518622389,1.7198504793560758
234,29.219430226683368,2.6247957313537604,7.054889483645273
476,26.654450760076706,1.1707385518622389,1.7198504793560758
235,29.219430226683368,2.6247957313537604,6.558677913952421
477,26.63668273580615,1.1707385518622389,1.6961754044953434
236,29.219430226683368,2.6247957313537604,6.558677913952421
478,26.63668273580615,1.1707385518622389,1.6961754044953434
237,29.194855954616294,2.6247957313537604,6.558677913952421
479,26.600471212341017,1.1707385518622389,1.6961754044953434
238,29.194855954616294,2.6247957313537604,6.459958670320161
239,29.194855954616294,2.6247957313537604,6.459958670320161
480,26.57361251532102,1.1707385518622389,1.6961754044953434
481,26.57361251532102,1.1707385518622389,1.6961754044953434
240,29.167637541367256,2.6247957313537604,6.459958670320161
482,26.56561327404827,1.1707385518622389,1.6961754044953434
241,29.167637541367256,2.6247957313537604,6.459958670320161
483,26.56561327404827,1.1707385518622389,1.6961754044953434
242,29.167637541367256,2.6247957313537604,6.459958670320161
484,26.56561327404827,1.1707385518622389,1.6961754044953434
243,29.144899687198734,2.6247957313537604,6.459958670320161
485,26.565602979664224,1.1707385518622389,1.6961754044953434
244,29.137182256122625,2.6247957313537604,6.459958670320161
486,26.547463462594738,1.1707385518622389,1.69137581188127
245,29.117595389166784,2.6247957313537604,6.459958670320161
487,26.547463462594738,1.1707385518622389,1.69137581188127
246,29.117595389166784,2.6247957313537604,6.459958670320161
488,26.532861515193144,1.1707385518622389,1.69137581188127
247,29.104820884008568,2.6247957313537604,6.459958670320161
489,26.516623982439967,1.128384772994764,1.69137581188127
248,29.07497358987175,2.6247957313537604,6.459958670320161
249,29.07497358987175,2.6247957313537604,6.306509368887762
490,26.516623982439967,1.128384772994764,1.69137581188127
491,26.498117286247115,1.128384772994764,1.69137581188127
250,29.05734302332264,2.6247957313537604,6.306509368887762
492,26.498117286247115,1.128384772994764,1.69137581188127
251,29.0267863313093,2.6247957313537604,6.306509368887762
493,26.483829699667822,1.128384772994764,1.69137581188127
252,29.019967879680465,2.6247957313537604,6.306509368887762
494,26.472804655270107,1.128384772994764,1.69137581188127
253,29.019967879680465,2.6247957313537604,5.7643624906974384
