Zyklus, bester Fitnesswert Real, Binaer1P, Binaer2P, worstReal, worstBinaer1P, worstBinaer2P
0,45.678001665475264,45.678001665475264,45.678001665475264,265.3879995668727,210.55639198157093
1,40.92064024991827,45.678001665475264,45.678001665475264,150.74650036958184,161.67987416962092
2,32.40221661776121,39.303369833995305,45.678001665475264,150.74650036958184,116.73162414157173
3,32.40221661776121,39.303369833995305,45.678001665475264,49.94550422900504,135.52634570306603
4,32.40221661776121,37.50221121416812,45.678001665475264,45.678001665475264,77.61506188955782
5,30.54558830686602,20.821660655211645,45.260670188537674,36.892151633453686,77.83048019885476
6,30.421240101545585,20.821660655211645,44.06009289988286,43.39913390159345,79.8498080500603
7,30.421240101545585,20.821660655211645,44.06009289988286,32.43176245800479,75.64482509614035
8,30.247432309958995,20.821660655211645,38.730214959501254,32.43176245800479,41.016135387912705
9,30.247432309958995,20.821660655211645,38.730214959501254,30.680399995110314,41.016135387912705
10,30.17648026413576,20.821660655211645,38.730214959501254,30.51462070848269,44.91432872790704
11,30.158777610348725,20.821660655211645,35.82358549228113,30.760922311000428,50.792494446315274
12,30.09351745362973,19.28821138003621,35.82358549228113,30.324672798666185,33.097436175811566
13,30.039641829111602,19.28821138003621,35.82358549228113,30.250415972769375,36.007969601054846
14,30.002542885356775,19.28821138003621,26.987077686223056,30.240660040801167,34.281618843549985
15,30.002542885356775,19.28821138003621,26.987077686223056,30.17061149312339,29.282879272631774
16,29.95310127157892,17.29358999713024,26.987077686223056,30.11455965722703,28.96713280234355
17,29.95310127157892,17.29358999713024,26.987077686223056,30.11455965722703,27.61709484282716
18,29.95310127157892,15.328540922711925,19.876341144799007,30.06728931732001,23.90242593748484
19,29.84967504300748,15.328540922711925,19.876341144799007,30.036707294097408,21.96093317272339
20,29.84967504300748,15.328540922711925,13.791776795969472,30.026935141643964,21.471634325489486
21,29.84967504300748,15.328540922711925,13.791776795969472,30.00909296928143,21.931944795624858
22,29.722190009691428,11.872651670143695,13.791776795969472,29.974179333277945,19.503454418052936
23,29.722190009691428,8.450969381658817,13.791776795969472,29.95624231715983,18.470544099995358
24,29.690591507333586,8.450969381658817,13.791776795969472,29.951377194558198,17.970979946025878
25,29.690591507333586,8.450969381658817,13.791776795969472,29.90683903267729,17.685967945326095
26,29.690591507333586,8.450969381658817,13.791776795969472,29.906025639416164,23.244449357273336
27,29.5755721409534,8.450969381658817,13.791776795969472,29.83848838829544,15.328540922711925
28,29.500916353632004,8.450969381658817,13.791776795969472,29.79465656737733,13.128185616850795
29,29.500916353632004,8.240899455995221,13.791776795969472,29.783009155875607,12.172824670212368
30,29.500916353632004,6.036741183627313,13.791776795969472,29.733333689750435,15.041616521501473
31,29.500916353632004,6.036741183627313,13.791776795969472,29.68898333534614,17.46584883965454
32,29.500916353632004,6.036741183627313,12.68831489705723,29.643572460395394,15.269490511440734
33,29.302693791040674,6.036741183627313,12.68831489705723,29.62205981240306,9.628044895919425
34,29.302693791040674,6.036741183627313,12.68831489705723,29.599055268312156,9.538718255246703
35,29.302693791040674,6.036741183627313,12.586774770730548,29.554060385719506,9.792199903993046
36,29.21934941883426,5.971901082800285,9.689332296634282,29.510072550694712,9.209152431986144
37,29.21934941883426,5.971901082800285,9.689332296634282,29.475567540019647,10.526758686963115
38,29.21934941883426,5.0599511039063385,9.689332296634282,29.43012220415297,43.559927381311425
39,29.21934941883426,5.0599511039063385,9.689332296634282,29.38941487556646,10.370658760095584
40,29.21934941883426,5.0599511039063385,9.53023501201567,29.369543139398257,9.873095967496194
41,29.130115342594124,5.0599511039063385,9.53023501201567,29.32936425978652,7.334861342897524
42,29.130115342594124,4.942103055765309,8.109278813766705,29.314238201052977,12.791195204363165
43,29.130115342594124,4.942103055765309,8.109278813766705,29.276634562370155,6.822364965730636
44,29.116479979883692,4.941658677898229,8.109278813766705,29.262907775206997,6.407619435140744
45,28.935278065201096,4.449307297637649,7.114867630934064,29.249851289073177,9.283508811179065
46,28.935278065201096,4.449307297637649,6.851021104560197,29.20626709224341,7.4533149898256745
47,28.935278065201096,4.449307297637649,6.851021104560197,29.178699864427134,6.1930502469909685
48,28.935278065201096,4.281276827447343,6.503706313438158,29.150195288682703,5.929720773845595
49,28.86477897563481,4.281276827447343,5.935301172623942,29.120689314186073,5.935893868429277
50,28.86477897563481,3.7628613921814082,5.935301172623942,29.085259628759413,8.133728087137007
51,28.86477897563481,3.724642490217873,5.503554221730428,29.039172831606386,7.615613255274004
52,28.766249068263956,3.7239226552277076,5.503554221730428,29.02399448476049,6.026258376666931
53,28.755766518069496,3.6835732907466605,5.503554221730428,28.975900722187088,4.926936613141296
54,28.755766518069496,3.6742146091717127,5.503554221730428,28.996178809599428,4.482697666616186
55,28.755766518069496,3.6742146091717127,5.010903884906714,28.915197424223603,4.384074179903788
56,28.649175205757512,3.332294305353904,4.947696794217971,28.90755533251774,4.334779495957159
57,28.649175205757512,3.332294305353904,4.652671309657469,28.90171270881039,4.083126839743347
58,28.605115433913042,3.3273248400539135,4.353188084170085,28.848330053620213,4.1105393308030775
59,28.568701908687057,3.3273248400539135,4.353188084170085,28.807761817880966,4.003308280714018
60,28.525970692594367,3.3273248400539135,4.353188084170085,28.806866206238954,3.8819457202323377
61,28.525970692594367,3.3273248400539135,4.353188084170085,28.746361821428383,4.42064512629705
62,28.525970692594367,3.3273248400539135,4.353188084170085,28.719270994933858,5.291509791186518
63,28.42779857046228,3.3273248400539135,3.845911290262212,28.69002552015653,4.2563434376982014
